laptop_ID,Inches,Ram_In_GB,Weight,Price_euros,Company_Acer,Company_Apple,Company_Asus,Company_Dell,Company_HP,Company_Lenovo,Company_MSI,Company_Others,Company_Samsung,Company_Toshiba,TypeName_2 in 1 Convertible,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,ScreenResolutionWidth,ScreenResolutionHeight,Touchscreen,IPS_Panel,4K_Display,Retina_Display,Cpu_ClockSpeed,CpuBrand_AMD,CpuBrand_Intel,CpuBrand_Samsung,CpuSeries_A6-Series,CpuSeries_A9-Series,CpuSeries_Dual,CpuSeries_M,CpuSeries_Others,CpuSeries_Quad,CpuSeries_i3,CpuSeries_i5,CpuSeries_i7,Total_Memory_MB,MemoryType,GpuBrand_AMD,GpuBrand_ARM,GpuBrand_Intel,GpuBrand_Nvidia,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac,OpSys_No OS,OpSys_Other,OpSys_Windows
112,14.0,8,1.58,1480.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
113,15.6,16,1.5,1262.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
114,13.3,8,1.23,1379.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,1,0,0,0,2.4,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
115,13.3,8,1.37,1399.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
116,14.0,4,1.63,722.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,1,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
117,13.3,8,1.21,1629.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,1,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
118,13.3,8,1.26,1398.99,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
119,14.0,8,1.63,1084.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
120,15.6,8,2.16,1130.33,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
121,17.3,4,2.0,564.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
122,15.6,8,1.7,1118.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
123,15.6,6,2.1,479.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1,1,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
124,15.6,16,1.8,2241.5,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,2359296.0,SSD,False,False,False,True,False,False,False,False,False,True
125,15.6,8,2.2,629.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,False,True,False,False,False,True,False,False
126,17.3,16,2.5,1271.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
127,15.6,4,2.1,451.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,,True,False,False,False,True,False,False,False,False,False,False,False,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
128,15.6,4,1.86,259.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.6,False,True,False,False,False,True,False,False,False,False,False,False,512000.0,HDD,False,False,True,False,False,False,False,True,False,False
129,14.0,8,1.63,812.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
130,14.0,4,1.65,277.99,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.5,True,False,False,False,False,False,False,True,False,False,False,False,65536.0,SSD,True,False,False,False,False,False,False,False,False,True
131,17.3,16,2.8,1396.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,2359296.0,SSD,True,False,False,False,False,False,False,False,False,True
132,17.3,8,2.5,928.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
133,15.6,8,2.36,638.99,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,True,False,False,False,False,False,False,False,False,True
134,15.6,4,2.2,449.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,1048576.0,HDD,True,False,False,False,False,False,False,False,False,True
135,14.0,8,1.6,884.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,1,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
136,15.6,4,2.2,572.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,True,False,False,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
137,15.6,8,2.05,598.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
138,14.0,8,1.63,988.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
139,15.6,4,1.9,252.36,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.1,False,True,False,False,False,True,False,False,False,False,False,False,1048576.0,HDD,False,False,True,False,False,False,False,True,False,False
140,17.3,8,3.0,938.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
141,15.6,4,2.2,499.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,False,True,False,False,False,True,False,False
142,13.3,4,1.32,699.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
143,17.3,4,3.0,655.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,True,False,False,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
144,14.0,8,1.75,1116.02,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
145,15.6,8,2.4,869.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,False,True,False,False,False,True,False,False
146,15.6,4,2.1,602.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
147,15.6,4,1.86,369.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,True,False,False,True,False,False,False,False,False,False,False,False,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
148,14.0,8,1.25,1099.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
149,12.5,8,0.97,2014.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3840,2160,1,1,1,0,1.2,False,True,False,False,False,False,True,False,False,False,False,False,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
150,15.6,4,2.0,344.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.1,False,True,False,False,False,True,False,False,False,False,False,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
151,17.3,16,2.9,2029.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
152,15.6,4,2.1,447.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
153,15.6,16,2.56,1249.26,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
154,15.6,8,2.62,899.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,Hybrid,False,False,False,True,False,False,False,False,False,True
155,15.6,4,1.9,498.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
156,17.3,16,2.8,1890.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
157,14.0,4,1.48,1082.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
158,15.6,6,1.91,619.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
159,14.0,4,1.74,629.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
160,13.3,8,1.1,1315.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,0,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
161,15.6,8,1.56,1049.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,0,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
